attributeId,siteName,siteId,attributeName,attributeConceptId,value,valueId,valueUnit,valueUnitId
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-61358,QDASEQ0002,http://linked.data.gov.au/dataset/ausplots/site-qdaseq0002,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-61358,QDASEQ0002,http://linked.data.gov.au/dataset/ausplots/site-qdaseq0002,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-61359,WAANOK0005,http://linked.data.gov.au/dataset/ausplots/site-waanok0005,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-61359,WAANOK0005,http://linked.data.gov.au/dataset/ausplots/site-waanok0005,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-61359,WAANOK0005,http://linked.data.gov.au/dataset/ausplots/site-waanok0005,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-61359,WAANOK0005,http://linked.data.gov.au/dataset/ausplots/site-waanok0005,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Theda Station,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-61359,WAANOK0005,http://linked.data.gov.au/dataset/ausplots/site-waanok0005,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Northern Kimberley,http://linked.data.gov.au/def/ausplots-cv/e17a89aa-d436-4b04-a694-d3b157dabddc,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-61359,WAANOK0005,http://linked.data.gov.au/dataset/ausplots/site-waanok0005,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Site slope is uneven due to the outcrops throughout the site. The general slope is to north at 1 degree. Lots of quartzite outcrops throughout site, particularly along south edge. Boulder size quartzite surface strew. Site burnt May/June 2018.  Grazing impact low, possible scrub bulls. Introduced plant impact minimal. Community confined to plot. Site opens up towards north edge as it moves into deeper soils. Nearest infrastructure Gibb River-Kalumburu Rd, 4.2km West of plot. A very shallow quadbike access track is ~70m south of SW corner. Site is located adjacent to a fauna monitoring plot THS0005.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-61359,WAANOK0005,http://linked.data.gov.au/dataset/ausplots/site-waanok0005,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-61359,WAANOK0005,http://linked.data.gov.au/dataset/ausplots/site-waanok0005,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-61360,QDABBS0005,http://linked.data.gov.au/dataset/ausplots/site-qdabbs0005,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-61360,QDABBS0005,http://linked.data.gov.au/dataset/ausplots/site-qdabbs0005,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-61360,QDABBS0005,http://linked.data.gov.au/dataset/ausplots/site-qdabbs0005,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-61360,QDABBS0005,http://linked.data.gov.au/dataset/ausplots/site-qdabbs0005,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Carnarvon Station Reserve,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-61360,QDABBS0005,http://linked.data.gov.au/dataset/ausplots/site-qdabbs0005,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Brigalow Belt South,http://linked.data.gov.au/def/ausplots-cv/6d281c55-2067-4751-a9a1-bfda0f81542a,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-61360,QDABBS0005,http://linked.data.gov.au/dataset/ausplots/site-qdabbs0005,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Landform element and pattern is a plain in hills. Site slope is relatively flat along the southern edge with gradual 5 degree slope to the NNW. No outcrop apparent. Surface strew present, pebble to cobble size; mostly basal in the south-western end of plot and ironstone/sandstone in the north-eastern end. Introduced plant species impact is low; Cenchrus ciliaris, Opuntia tomentosa present. Grazing impact is minimal; Brumbies present on property and cattle scat found in plot. Homogeneity is confined to plot. Site burnt within last 2-3 years. Nearest infrastructure is vehicle track 60m South of SE corner.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-61360,QDABBS0005,http://linked.data.gov.au/dataset/ausplots/site-qdabbs0005,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-61360,QDABBS0005,http://linked.data.gov.au/dataset/ausplots/site-qdabbs0005,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-61361,SAAGAW0005,http://linked.data.gov.au/dataset/ausplots/site-saagaw0005,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-61361,SAAGAW0005,http://linked.data.gov.au/dataset/ausplots/site-saagaw0005,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-61361,SAAGAW0005,http://linked.data.gov.au/dataset/ausplots/site-saagaw0005,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-61361,SAAGAW0005,http://linked.data.gov.au/dataset/ausplots/site-saagaw0005,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Bon Bon Station Reserve,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-61361,SAAGAW0005,http://linked.data.gov.au/dataset/ausplots/site-saagaw0005,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Gawler,http://linked.data.gov.au/def/ausplots-cv/d9d4fab1-9dfd-4d33-a138-8cfaad8e172d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-61361,SAAGAW0005,http://linked.data.gov.au/dataset/ausplots/site-saagaw0005,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Lithology, outcrop and surface strew is quartzite. Slope 10 degrees to NE, sloping towards NW corner. There is a shallow drainage line that starts developing in the NE corner, Mulga slightly taller along there. Grazing impact low, Kangaroos present. Site is long unburnt. Introduced plant species, minimal. Plot is homogenous, community does extend 75m in all directions from plot centre. Minimal infrastructure, faint track running along fence line to the North of the track, more defined down the slope near the well (1km away).",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-61361,SAAGAW0005,http://linked.data.gov.au/dataset/ausplots/site-saagaw0005,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-61361,SAAGAW0005,http://linked.data.gov.au/dataset/ausplots/site-saagaw0005,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-61362,SAAGAW0007,http://linked.data.gov.au/dataset/ausplots/site-saagaw0007,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-61362,SAAGAW0007,http://linked.data.gov.au/dataset/ausplots/site-saagaw0007,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-61362,SAAGAW0007,http://linked.data.gov.au/dataset/ausplots/site-saagaw0007,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-61362,SAAGAW0007,http://linked.data.gov.au/dataset/ausplots/site-saagaw0007,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Bon Bon Station Reserve,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-61362,SAAGAW0007,http://linked.data.gov.au/dataset/ausplots/site-saagaw0007,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Gawler,http://linked.data.gov.au/def/ausplots-cv/d9d4fab1-9dfd-4d33-a138-8cfaad8e172d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-61362,SAAGAW0007,http://linked.data.gov.au/dataset/ausplots/site-saagaw0007,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Landform element and pattern, plain on a sandplain. Grazing impact is moderate with kangaroos targeting grasses. Introduced plant impact minimal.
Nearest infrastructure is a vehicle track 60m North from NW corner. Site is long unburnt. Site is homogenous, community does extend to the East 70m and 80m to South.
",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-61362,SAAGAW0007,http://linked.data.gov.au/dataset/ausplots/site-saagaw0007,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-61362,SAAGAW0007,http://linked.data.gov.au/dataset/ausplots/site-saagaw0007,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-61363,SAAGAW0008,http://linked.data.gov.au/dataset/ausplots/site-saagaw0008,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-61363,SAAGAW0008,http://linked.data.gov.au/dataset/ausplots/site-saagaw0008,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-61363,SAAGAW0008,http://linked.data.gov.au/dataset/ausplots/site-saagaw0008,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-61363,SAAGAW0008,http://linked.data.gov.au/dataset/ausplots/site-saagaw0008,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Bon Bon Station Reserve,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-61363,SAAGAW0008,http://linked.data.gov.au/dataset/ausplots/site-saagaw0008,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Gawler,http://linked.data.gov.au/def/ausplots-cv/d9d4fab1-9dfd-4d33-a138-8cfaad8e172d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-61363,SAAGAW0008,http://linked.data.gov.au/dataset/ausplots/site-saagaw0008,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Lunette dune on the Southern edge of Lake Puckridge. The Northern end of the plot goes down into a scalded area, but further North of that is more of the same Samphire community. Site is long unburnt. Minimal introduced plant species. Minimal grazing, kangaroos and possibly rabbits. In terms of homogeneity the site is confined to the plot. There is more Samphire on the dune to the North but the community is largely contained to the South and SW where it changes into a Melaleuca woodland. The site is flat with a slight 1 degree slope to the North. Surface strew, some quartz present, mostly sand.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-61363,SAAGAW0008,http://linked.data.gov.au/dataset/ausplots/site-saagaw0008,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-61363,SAAGAW0008,http://linked.data.gov.au/dataset/ausplots/site-saagaw0008,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-61364,SAASTP0034,http://linked.data.gov.au/dataset/ausplots/site-saastp0034,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-61364,SAASTP0034,http://linked.data.gov.au/dataset/ausplots/site-saastp0034,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-61364,SAASTP0034,http://linked.data.gov.au/dataset/ausplots/site-saastp0034,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-61364,SAASTP0034,http://linked.data.gov.au/dataset/ausplots/site-saastp0034,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,BonBon Station Reserve,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-61364,SAASTP0034,http://linked.data.gov.au/dataset/ausplots/site-saastp0034,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Stony Plains,http://linked.data.gov.au/def/ausplots-cv/4b68795f-aee1-4bf4-8a56-5897816aa10b,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-61364,SAASTP0034,http://linked.data.gov.au/dataset/ausplots/site-saastp0034,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"-------------- new visit physicalStatusComments start --------------
Landform element and pattern is a plain and a plian. Not outcrop, gibber surface strew (0.5-3cm). Grazing impact is high, evidence of kangaroo grazing on most of the grasses. Most of the healthier grass are protected amongst shrubs. Introduced plant impact is low, Lepidium sp. present. Site is low unburnt , no evidence of past fire. Site is homogenous, community extends 200m north, 200m south, 100m east, does not extend west. Old grader track to the east of the plot heading NNE.
-------------- new visit physicalStatusComments end ---------------
Landform element is a plain, pattern is a plain. Surface strew, dominated by small ironstone gibber with also sandstone, silt stone gravel, some large boulder to 20cm. Low impact of grazing. Long unburnt. Introduced plant species minimal. Community ends 100m beyond plot (away from road) and 30m to towards the road from the SE corner. Site is homogenous.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-61364,SAASTP0034,http://linked.data.gov.au/dataset/ausplots/site-saastp0034,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-61364,SAASTP0034,http://linked.data.gov.au/dataset/ausplots/site-saastp0034,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-61366,WAANOK0006,http://linked.data.gov.au/dataset/ausplots/site-waanok0006,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-61366,WAANOK0006,http://linked.data.gov.au/dataset/ausplots/site-waanok0006,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-61366,WAANOK0006,http://linked.data.gov.au/dataset/ausplots/site-waanok0006,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-61366,WAANOK0006,http://linked.data.gov.au/dataset/ausplots/site-waanok0006,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Theda Station,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-61366,WAANOK0006,http://linked.data.gov.au/dataset/ausplots/site-waanok0006,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Northern Kimberley,http://linked.data.gov.au/def/ausplots-cv/e17a89aa-d436-4b04-a694-d3b157dabddc,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-61366,WAANOK0006,http://linked.data.gov.au/dataset/ausplots/site-waanok0006,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Flat site on a plain. The site is deeply sandy (down to a metre or so) with no surface strew or outcrop. Plot has not been burnt this dry season. No introduced plant species recorded. Grazing is minimal as the site is not formally grazed. Extensive stand of mixed Eucalyptus miniata/tetrodonta woodland, likely extending to previous site (WAANOK0002). South-east corner about 30m in from main Kalumburu Road and a disused vehicle track is located about 10m in from the south-east corner. . 

",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-61366,WAANOK0006,http://linked.data.gov.au/dataset/ausplots/site-waanok0006,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-61366,WAANOK0006,http://linked.data.gov.au/dataset/ausplots/site-waanok0006,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-61367,WAANOK0002,http://linked.data.gov.au/dataset/ausplots/site-waanok0002,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-61367,WAANOK0002,http://linked.data.gov.au/dataset/ausplots/site-waanok0002,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-61367,WAANOK0002,http://linked.data.gov.au/dataset/ausplots/site-waanok0002,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-61367,WAANOK0002,http://linked.data.gov.au/dataset/ausplots/site-waanok0002,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Not Collected,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-61367,WAANOK0002,http://linked.data.gov.au/dataset/ausplots/site-waanok0002,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Northern Kimberley,http://linked.data.gov.au/def/ausplots-cv/e17a89aa-d436-4b04-a694-d3b157dabddc,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-61367,WAANOK0002,http://linked.data.gov.au/dataset/ausplots/site-waanok0002,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Plot is on a plain.  Pebble size sandstone gravel throughout site. Some lateritic outcrop present along western edge. Site is recently burnt in last dry season. Grazing impact is low, evidence of cattle and horses scat. Site is homogenous. Community extend to NW 100m and 75 to E, less T. canescens to the south. Nearest infrastructure is Gibb River-Kalumburu Rd 2.4km WNW of NW corner.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-61367,WAANOK0002,http://linked.data.gov.au/dataset/ausplots/site-waanok0002,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-61367,WAANOK0002,http://linked.data.gov.au/dataset/ausplots/site-waanok0002,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-61368,WAAMUR0003,http://linked.data.gov.au/dataset/ausplots/site-waamur0003,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-61368,WAAMUR0003,http://linked.data.gov.au/dataset/ausplots/site-waamur0003,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-61368,WAAMUR0003,http://linked.data.gov.au/dataset/ausplots/site-waamur0003,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-61368,WAAMUR0003,http://linked.data.gov.au/dataset/ausplots/site-waamur0003,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Boolardy Station,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-61368,WAAMUR0003,http://linked.data.gov.au/dataset/ausplots/site-waamur0003,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Murchison,http://linked.data.gov.au/def/ausplots-cv/70da6826-8c34-4f3f-87d2-c03292b6bb2c,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-61368,WAAMUR0003,http://linked.data.gov.au/dataset/ausplots/site-waamur0003,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Landform element and pattern, plain in a plain. Some limestone gravel, patchy through site. No outcrop. Site is homogenous, continues 100m East, South West and 70m North (to the road). Site is long unburnt, no evidence of fire scars. Introduced plant impact is minimal. Grazing impact is low, but site has been previously grazed (de-stocked ~2 years ago), kangaroos present. Scat of possibly cattle or camel in plot. Nearest infrastructure access track 30m of NE corner. Existing 30mx30m plot situated inside the plot, in line with the centre of the northern edge.
",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-61368,WAAMUR0003,http://linked.data.gov.au/dataset/ausplots/site-waamur0003,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-61368,WAAMUR0003,http://linked.data.gov.au/dataset/ausplots/site-waamur0003,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
