dataset,datasetId,siteName,siteId,siteType,siteTypeId,dateCommissioned,description,dimension,polygonWkt,pointWkt,latitude,longitude,altitude,pointPositionWithinPlot,pointPositionWithinPlotId
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0031,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0031,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-04-11,"Yathong Nature Reserve, 99km north north west of Hillston",N/A,"POLYGON((145.492225 -32.58626944, 145.49223056 -32.58536944, 145.49328611 -32.58536944, 145.49328056 -32.58625278, 145.492225 -32.58626944))",POINT(145.492225 -32.58626944),-32.586270,145.492200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0032,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0032,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-04-12,"Yathong Nature Reserve, approx 2km south of old Glenlea homestead. Aprox 50km north north west of Hillston",N/A,"POLYGON((145.42090833 -32.74324722, 145.42090556 -32.74234167, 145.42197778 -32.74234444, 145.421975 -32.74324444, 145.42090833 -32.74324722))",POINT(145.42090833 -32.74324722),-32.743250,145.420900,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSACHC0001,http://linked.data.gov.au/dataset/ausplots/site-nsachc0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-04-17,"Sturt National Park, 4.8km north east of Mt wood shearers quarters",N/A,"POLYGON((142.26475556 -29.44538611, 142.26475278 -29.44448611, 142.26578889 -29.44448333, 142.26579167 -29.44538333, 142.26475556 -29.44538611))",POINT(142.26475556 -29.44538611),-29.445390,142.264800,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSACHC0003,http://linked.data.gov.au/dataset/ausplots/site-nsachc0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-04-18,"Sturt National Park, 5km north north east of Mt King homestead. 26.8km north west of Tibooburra.",N/A,"POLYGON((141.89547778 -29.21308611, 141.89546667 -29.21217778, 141.89649167 -29.21217778, 141.89649722 -29.21307778, 141.89547778 -29.21308611))",POINT(141.89547778 -29.21308611),-29.213090,141.895500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSACHC0004,http://linked.data.gov.au/dataset/ausplots/site-nsachc0004,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-04-18,"Sturt National Park,  21.5km North north west of Mount King homestead. 43 km north west of Tibooburra",N/A,"POLYGON((141.8645194 -29.06618333, 141.86452142 -29.06529352, 141.8655456 -29.06528822, 141.86553765 -29.06619338, 141.8645194 -29.06618333))",POINT(141.8645194 -29.06618333),-29.066180,141.864500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAABHC0003,http://linked.data.gov.au/dataset/ausplots/site-saabhc0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-04-21,"Boolcoomatta Reserve, 2.8km north of homestead. 86.4km west of Broken Hill
",N/A,"POLYGON((140.54660278 -31.94265556, 140.54660278 -31.94175278, 140.54765833 -31.94175, 140.54765833 -31.94264444, 140.54660278 -31.94265556))",POINT(140.54660278 -31.94265556),-31.942660,140.546600,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAABHC0001,http://linked.data.gov.au/dataset/ausplots/site-saabhc0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-04-20,"Boolcoomatta Reserve, 9km north west of homestead",N/A,"POLYGON((140.46516944 -31.92288056, 140.46516667 -31.921975, 140.46622778 -31.921975, 140.46622778 -31.92287778, 140.46516944 -31.92288056))",POINT(140.46516944 -31.92288056),-31.922880,140.465200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSANSS0001,http://linked.data.gov.au/dataset/ausplots/site-nsanss0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-05-09,"Goobang National Park, 45.9km north north east of Parkes",N/A,"POLYGON((148.34769444 -32.74985556, 148.34766389 -32.74892222, 148.34874167 -32.74892778, 148.34875 -32.74981389, 148.34769444 -32.74985556))",POINT(148.34769444 -32.74985556),-32.749860,148.347700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABBS0001,http://linked.data.gov.au/dataset/ausplots/site-nsabbs0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-05-11,"Warrumbungle National Park, 28.8km west of Coonabarabran.",N/A,N/A,POINT(148.976552 -31.281189),-31.281190,148.976600,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABBS0003,http://linked.data.gov.au/dataset/ausplots/site-nsabbs0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-05-13,Pilliga State Conservation Area. 56.8km north east of Baradine.,N/A,"POLYGON((149.22682778 -30.45464722, 149.22703056 -30.45375278, 149.22804167 -30.45390278, 149.22785 -30.45478611, 149.22682778 -30.45464722))",POINT(149.22682778 -30.45464722),-30.454650,149.226800,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABBS0005,http://linked.data.gov.au/dataset/ausplots/site-nsabbs0005,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-05-15,Pilliga State Conservation Area. 52km south west of Narrabri.,N/A,"POLYGON((149.27998611 -30.49878333, 149.28015833 -30.49786667, 149.28118056 -30.49801111, 149.28099167 -30.49891111, 149.27998611 -30.49878333))",POINT(149.27998611 -30.49878333),-30.498780,149.280000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSANAN0001,http://linked.data.gov.au/dataset/ausplots/site-nsanan0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-05-16,as previous,N/A,"POLYGON((150.152725 -30.28374167, 150.15271389 -30.28283889, 150.15374167 -30.28283611, 150.15376667 -30.28379167, 150.152725 -30.28374167))",POINT(150.152725 -30.28374167),-30.283740,150.152700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSANET0001,http://linked.data.gov.au/dataset/ausplots/site-nsanet0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-05-18,Torrington State Conservation Area. 23.4km north east of Emmaville.,N/A,"POLYGON((151.70794444 -29.25648056, 151.70793056 -29.25556944, 151.708975 -29.25559167, 151.70794167 -29.25557778, 151.70794444 -29.25648056))",POINT(151.70794444 -29.25648056),-29.256480,151.707900,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0001,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-06-07,"Hope Vale, 15.3 km east north east of Hope Vale Community. 21.3 north of Cooktown
",N/A,"POLYGON((145.25283889 -15.27823333, 145.25283333 -15.277325, 145.25376111 -15.27733333, 145.25376667 -15.27823611, 145.25283889 -15.27823333))",POINT(145.25283889 -15.27823333),-15.278230,145.252800,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0002,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0002,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-06-07,8.7km East South East of Hope Vale Community. 21.5km North North West of Cooktown.,N/A,"POLYGON((145.19150556 -15.28453889, 145.19150833 -15.28363889, 145.19243333 -15.28363611, 145.19243611 -15.28454444, 145.19150556 -15.28453889))",POINT(145.19150556 -15.28453889),-15.284540,145.191500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0003,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-06-08,"Hope Vale, 18.9km east north east of Hope Vale Community. 21.8km north north east of Cooktown.",N/A,"POLYGON((145.28631944 -15.27674167, 145.28631667 -15.27583611, 145.28725278 -15.27583889, 145.28724444 -15.27674167, 145.28631944 -15.27674167))",POINT(145.28631944 -15.27674167),-15.276740,145.286300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0004,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0004,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-06-10,"Crystal Vale Station, Cape York Peninsula.Eucalyptus tetradonta Woodland
",N/A,"POLYGON((142.97705833 -14.09283611, 142.97705 -14.09193056, 142.97798333 -14.09193889, 142.977978 -14.092833, 142.97705833 -14.09283611))",POINT(142.97705833 -14.09283611),-14.092840,142.977100,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0005,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0005,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-06-10,"Crystal Vale Station, 7.5km south south west of homestead. 32.5km South West of Coen",N/A,N/A,POINT(142.97626111 -14.14262222),-14.142620,142.976300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0006,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0006,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-06-11,"Holroyd Station, 42.6km south west of Coen",N/A,"POLYGON((142.93251944 -14.22668056, 142.93252222 -14.22574444, 142.93346111 -14.22574722, 142.93345278 -14.22664444, 142.93251944 -14.22668056))",POINT(142.93251944 -14.22668056),-14.226680,142.932500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0007,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0007,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-06-11,"Crystal Vale Station, 16km south of homestead. 38.7km south west of Coen",N/A,"POLYGON((142.98521944 -14.22659444, 142.98523889 -14.225725, 142.98614722 -14.22576667, 142.98615278 -14.22667222, 142.98521944 -14.22659444))",POINT(142.98521944 -14.22659444),-14.226590,142.985200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0008,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0008,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-06-12,"Yarraden Station,40km south south west from Coen. Eucalyptus tetradonta and Corymbia nesophila woodland


",N/A,"POLYGON((143.09320833 -14.29824722, 143.09321389 -14.29734722, 143.09415556 -14.29736389, 143.09413333 -14.29825278, 143.09320833 -14.29824722))",POINT(143.09320833 -14.29824722),-14.298250,143.093200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0009,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0009,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-06-13,"Yarraden Station, 13.5km South of Coen, 28.9km North East of Yarraden.",N/A,"POLYGON((143.20831944 -14.0673, 143.20833056 -14.06640833, 143.20925 -14.0664, 143.20925556 -14.06730278, 143.20831944 -14.0673))",POINT(143.20831944 -14.0673),-14.067300,143.208300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0010,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0010,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-06-14,"Piccaninny Plains Reserve, 4.9km north west of homestead. 11km south east of Weipa

",N/A,"POLYGON((142.77275556 -13.09186111, 142.77285556 -13.09098333, 142.77373889 -13.09115833, 142.77366389 -13.09196944, 142.77275556 -13.09186111))",POINT(142.77275556 -13.09186111),-13.091860,142.772800,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0011,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0011,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-06-14,"Piccaninny Plains, 9.6km south west of homestead.",N/A,"POLYGON((142.73977222 -13.206975, 142.73976667 -13.20607222, 142.74068611 -13.20606667, 142.74068889 -13.206975, 142.73977222 -13.206975))",POINT(142.73977222 -13.206975),-13.206970,142.739800,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0012,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0012,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-06-16,"Piccaninny Plains Reserve, 29.6km south west of Homestead. 109km south east of Weipa
",N/A,"POLYGON((142.5913 -13.32027778, 142.59131389 -13.31933333, 142.59223889 -13.31936389, 142.59226667 -13.32024722, 142.5913 -13.32027778))",POINT(142.5913 -13.32027778),-13.320280,142.591300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0013,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0013,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-07-04,Steve Erwin Reserve-Bertihaugh Station.,N/A,"POLYGON((142.56868056 -12.20213333, 142.56867222 -12.20123056, 142.56960278 -12.20124167, 142.56959444 -12.20214167, 142.56868056 -12.20213333))",POINT(142.56868056 -12.20213333),-12.202130,142.568700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0014,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0014,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-07-04,"Steve Irwin Reserve, 4.5km East South East of Bertiehaugh Homstead. 86.7km North East of Weipa.

",N/A,"POLYGON((142.54989722 -12.19935, 142.54991667 -12.19932778, 142.55081389 -12.19844167, 142.55082222 -12.19931389, 142.54989722 -12.19935))",POINT(142.54989722 -12.19935),-12.199350,142.549900,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0015,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0015,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-07-05,"Steve Irwin Reserve, Bertiehaugh sublease. 4.9km south east of Bertiehaugh homestead.",N/A,"POLYGON((142.53851111 -12.21936389, 142.53850556 -12.21846389, 142.539425 -12.21845, 142.53943333 -12.21936667, 142.53851111 -12.21936389))",POINT(142.53851111 -12.21936389),-12.219360,142.538500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0016,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0016,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-07-06,"Heathlands Resources Reserve, 32.km north west of Ranger Station. 67km south of Bamaga
",N/A,"POLYGON((142.43033889 -11.49715833, 142.43032778 -11.49625556, 142.43124167 -11.49625278, 142.43125556 -11.49715, 142.43033889 -11.49715833))",POINT(142.43033889 -11.49715833),-11.497160,142.430300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0017,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0017,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-07-07,"Heathlands Resources Reserve, 72.1km South Bamaga and 71.4km North of Bertiehaugh Station homstead.",N/A,"POLYGON((142.43935556 -11.54330556, 142.43935833 -11.54240556, 142.44026389 -11.54240833, 142.44028056 -11.54331111, 142.43935556 -11.54330556))",POINT(142.43935556 -11.54330556),-11.543310,142.439400,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0018,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0018,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-07-08,"Jardine River National Park, 10.6km north east of Jardine ferry. 17.9km south south west of Bamaga
",N/A,"POLYGON((142.36675556 -11.05363333, 142.36676111 -11.05275, 142.36766944 -11.05273889, 142.36767222 -11.05363889, 142.36675556 -11.05363333))",POINT(142.36675556 -11.05363333),-11.053630,142.366800,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0019,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0019,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-07-09,"New Mapoon, 19.4 North East,33.8km West South West of Thursday Island.",N/A,"POLYGON((142.49031667 -10.72754167, 142.490325 -10.72664722, 142.49123056 -10.72663889, 142.49124444 -10.72754722, 142.49031667 -10.72754167))",POINT(142.49031667 -10.72754167),-10.727540,142.490300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0021,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0021,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-07-10,"Bamaga, 9.4km West South West, 11.4km South West of New Mapoon.",N/A,"POLYGON((142.459743 -10.937449, 142.459789 -10.936621, 142.460662 -10.936649, 142.460589 -10.937509, 142.459743 -10.937449))",POINT(142.459743 -10.937449),-10.937450,142.459700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0022,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0022,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-07-11,"Northern peninsula Area, 12.9km north east of Bamaga.
",N/A,"POLYGON((142.43825556 -10.78816389, 142.43825278 -10.78725, 142.43916389 -10.78725833, 142.43916667 -10.78815833, 142.43825556 -10.78816389))",POINT(142.43825556 -10.78816389),-10.788160,142.438300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0023,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0023,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-07-13,"Weipa, 50.1km North East
Bamaga, 160km South",N/A,"POLYGON((142.23105278 -12.33224444, 142.23102222 -12.33132222, 142.23196944 -12.33133056, 142.23196389 -12.33223611, 142.23105278 -12.33224444))",POINT(142.23105278 -12.33224444),-12.332240,142.231100,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0024,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0024,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-07-13,"Steve Irwin Reserve, 38.9km south west of Bertiehaugh homestead.  51km North East of Weipa",N/A,"POLYGON((142.20427222 -12.368075, 142.20428056 -12.36719167, 142.20519722 -12.36719167, 142.20525278 -12.368075, 142.20427222 -12.368075))",POINT(142.20427222 -12.368075),-12.368080,142.204300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAKAN0001,http://linked.data.gov.au/dataset/ausplots/site-saakan0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-10-19,"24.6km West of Kingscote,13.1km North East of Pioneer Bend.

",N/A,"POLYGON((137.36802778 -35.64864444, 137.36801944 -35.64776111, 137.36913333 -35.64774444, 137.36911667 -35.64865, 137.36802778 -35.64864444))",POINT(137.36802778 -35.64864444),-35.648640,137.368000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,VCAAUA0004,http://linked.data.gov.au/dataset/ausplots/site-vcaaua0004,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-01-24,Alpine National Park.2.2km. south of Falls Creek Lake.,N/A,"POLYGON((147.29013889 -36.90775833, 147.29013611 -36.90684167, 147.29126111 -36.90685556, 147.29126111 -36.90775833, 147.29013889 -36.90775833))",POINT(147.29013889 -36.90775833),-36.907760,147.290100,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,VCAAUA0012,http://linked.data.gov.au/dataset/ausplots/site-vcaaua0012,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-01-31,"Alpine National Park, 11km south south west of Hotham Heights",N/A,"POLYGON((147.15555833 -37.10011944, 147.15556111 -37.09921944, 147.15668333 -37.09921944, 147.15668611 -37.10012222, 147.15555833 -37.10011944))",POINT(147.15555833 -37.10011944),-37.100120,147.155600,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0020,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0020,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-07-10,"Northern Peninsula Area, 2km north east of airport. 10km south west of Bamaga

",N/A,"POLYGON((142.46698889 -10.93616667, 142.46698611 -10.93525, 142.467875 -10.93526944, 142.46789444 -10.93616111, 142.46698889 -10.93616667))",POINT(142.46698889 -10.93616667),-10.936170,142.467000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAFLB0005,http://linked.data.gov.au/dataset/ausplots/site-saaflb0005,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-09-12,"Telowie Gorge Conservation Park, 9.5km east of Port Germain. 20km north east of Port Pirie.

",N/A,"POLYGON((138.10325556 -33.02676944, 138.10326389 -33.02586944, 138.10432778 -33.02587222, 138.10433333 -33.026775, 138.10325556 -33.02676944))",POINT(138.10325556 -33.02676944),-33.026770,138.103300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAFLB0006,http://linked.data.gov.au/dataset/ausplots/site-saaflb0006,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-09-13,"Nelshaby, 9km North East
Wirrabara, 11.5km West North West 
",N/A,"POLYGON((138.16269167 -33.08573611, 138.1627 -33.08483889, 138.16377222 -33.08483889, 138.16377778 -33.08573889, 138.16269167 -33.08573611))",POINT(138.16269167 -33.08573611),-33.085740,138.162700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAFLB0007,http://linked.data.gov.au/dataset/ausplots/site-saaflb0007,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2018-10-10,"Yappala Indigenous Protected Area, 4.3km south east of Woroo Downs homestead",N/A,"POLYGON((138.29970278 -31.82368889, 138.29970278 -31.82278611, 138.30076111 -31.82278611, 138.30076111 -31.82368611, 138.29970278 -31.82368889))",POINT(138.29970278 -31.82368889),-31.823690,138.299700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
